country,ecosystem,activity,activity_type,project_size_filter,project_size_ha,price_type,country_size_ha,country_code,base_size,project_name,total_cost_npv,total_cost,total_weighted_cost_npv,total_weighted_cost,capex_npv,capex,opex_npv,opex,country_abatement_potential,project_abatement_potential,cost_per_tco2e,cost_per_tco2e_npv,feasibility_analysis_npv,feasibility_analysis,conservation_planning_npv,conservation_planning,data_collection_npv,data_collection,community_representation_npv,community_representation,blue_carbon_project_planning_npv,blue_carbon_project_planning,establishing_carbon_rights_npv,establishing_carbon_rights,validation_npv,validation,implementation_labor_npv,implementation_labor,monitoring_maintenance_npv,monitoring_maintenance,community_benefit_npv,community_benefit,carbon_standard_fees_npv,carbon_standard_fees,baseline_reassessment_npv,baseline_reassessment,mrv_npv,mrv,long_term_project_operating_npv,long_term_project_operating,initial_price_assumption,leftover_after_opex,leftover_after_opex_npv,total_revenue,total_revenue_npv,credits_issued,monitoring_npv,maintenance_npv,monitoring,maintenance
Mexico,Mangrove,Conservation,,Large,40000,Opex breakeven,195179334.5861911,MEX,20000,Mexico Mangrove Conservation  Large,4440496,6696195,0.0227508512077598,0.03430790977024755,1664835,1769433,2775660,4926761,5395948,4352463,1,1,50000,50000,786949,833833,153925,160000,411107,435600,88900,100000,129504,140000,44450,50000,0,0,287546,476000,1387830,2551867,384478,696394,75812,120000,167296,300000,472698,782500,1.210720353372141,176973,0,5103734,2775660,3481971,287546,0,476000,0
Mexico,Mangrove,Conservation,,Large,40000,Market price,195179334.5861911,MEX,20000,Mexico Mangrove Conservation  Large,37441205,67376117,0.1918297604578931,0.345201079524363,1664835,1769433,35776370,65606684,5395948,4352463,11,11,50000,50000,786949,833833,153925,160000,411107,435600,88900,100000,129504,140000,44450,50000,0,0,287546,476000,34388540,63231790,384478,696394,75812,120000,167296,300000,472698,782500,30,60856896,33000709,126463580,68777079,3481971,287546,0,476000,0
Mexico,Seagrass,Restoration,Planting,Small,100,Opex breakeven,195179334.5861911,MEX,500,Mexico Seagrass Restoration Planting Small,8516604,10945222,0.04363476296328428,0.05607777085215237,5186351,5756455,3330253,5188767,69462,1892,5627,5627,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,3892904,4378988,1043677,1332309,1665126,2810155,183,303,75812,120000,167296,300000,378159,626000,3164.14536560116,431543,0,5620310,3330253,1514,143773,899904,238000,1094309
Mexico,Seagrass,Restoration,Planting,Small,100,Market price,195179334.5861911,MEX,500,Mexico Seagrass Restoration Planting Small,6867265,8161710,0.03518438575763983,0.04181646595580432,5186351,5756455,1680914,2405256,69462,1892,4537,4537,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,3892904,4378988,1043677,1332309,15787,26644,183,303,75812,120000,167296,300000,378159,626000,30,-2351969,-1649339,53287,31575,1514,143773,899904,238000,1094309
Mexico,Seagrass,Restoration,Planting,Medium,500,Opex breakeven,195179334.5861911,MEX,500,Mexico Seagrass Restoration Planting Medium,30741472,38855972,0.1575037237685867,0.1990783096088548,20383651,23272406,10357821,15583566,69462,9224,4166,4166,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,19090204,21894939,4556762,5709545,5178910,8826545,882,1476,75812,120000,167296,300000,378159,626000,2031.611022343784,2069524,0,17653090,10357821,7379,143773,4412989,238000,5471545
Mexico,Seagrass,Restoration,Planting,Medium,500,Market price,195179334.5861911,MEX,500,Mexico Seagrass Restoration Planting Medium,25639036,30159765,0.131361427450086,0.1545233518904199,20383651,23272406,5255385,6887359,69462,9224,3475,3475,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,19090204,21894939,4556762,5709545,76475,130338,882,1476,75812,120000,167296,300000,378159,626000,30,-6626683,-5102435,260676,152950,7379,143773,4412989,238000,5471545
Mexico,Seagrass,Restoration,Planting,Large,1000,Opex breakeven,195179334.5861911,MEX,500,Mexico Seagrass Restoration Planting Large,56630028,73561764,0.2901435652502044,0.3768932000714204,38110580,45247345,18519448,28314418,69462,17501,4045,4045,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,36740170,43789879,8636817,11181091,9259724,16084528,1640,2800,75812,120000,167296,300000,378159,626000,1938.046942098433,3854637,0,32169055,18519448,14001,143773,8493044,238000,10943091
Mexico,Seagrass,Restoration,Planting,Large,1000,Market price,195179334.5861911,MEX,500,Mexico Seagrass Restoration Planting Large,47513640,57726217,0.2434358130215779,0.2957598821739406,38110580,45247345,9403060,12478871,69462,17501,3394,3394,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,36740170,43789879,8636817,11181091,143336,248980,1640,2800,75812,120000,167296,300000,378159,626000,30,-11980910,-9116388,497961,286672,14001,143773,8493044,238000,10943091
Mexico,Seagrass,Conservation,,Small,400,Opex breakeven,195179334.5861911,MEX,2000,Mexico Seagrass Conservation  Small,2823626,4124995,0.01446682870390199,0.02113438396921271,1293447,1377467,1530179,2747528,69664,582,6065,6065,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,765089,1463435,49,93,75812,120000,167296,300000,378159,626000,5117.858212798872,179342,0,2926870,1530179,466,143773,0,238000,0
Mexico,Seagrass,Conservation,,Small,400,Market price,195179334.5861911,MEX,2000,Mexico Seagrass Conservation  Small,2063021,2670138,0.0105698741333139,0.01368043397453468,1293447,1377467,769574,1292672,69664,582,4432,4432,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,4485,8578,49,93,75812,120000,167296,300000,378159,626000,30,-1275515,-760604,17157,8970,466,143773,0,238000,0
Mexico,Seagrass,Conservation,,Medium,2000,Opex breakeven,195179334.5861911,MEX,2000,Mexico Seagrass Conservation  Medium,2824021,4125745,0.01446885248372908,0.02113822658913756,1293447,1377467,1530573,2748278,69664,2910,1213,1213,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,765287,1463812,247,466,75812,120000,167296,300000,378159,626000,1023.835799945972,179347,0,2927625,1530573,2328,143773,0,238000,0
Mexico,Seagrass,Conservation,,Medium,2000,Market price,195179334.5861911,MEX,2000,Mexico Seagrass Conservation  Medium,2081158,2704824,0.01066279893008326,0.01385814746081918,1293447,1377467,787711,1327358,69664,2910,894,894,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,22424,42892,247,466,75812,120000,167296,300000,378159,626000,30,-1241574,-742863,85784,44848,2328,143773,0,238000,0
Mexico,Seagrass,Conservation,,Large,4000,Opex breakeven,195179334.5861911,MEX,2000,Mexico Seagrass Conservation  Large,2824514,4126682,0.01447137836589302,0.02114302730229701,1293447,1377467,1531067,2749216,69664,5819,607,607,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,765534,1464285,494,931,75812,120000,167296,300000,378159,626000,512.0829983393584,179353,0,2928569,1531067,4655,143773,0,238000,0
Mexico,Seagrass,Conservation,,Large,4000,Market price,195179334.5861911,MEX,2000,Mexico Seagrass Conservation  Large,2103829,2748182,0.01077895364517164,0.01408029188042141,1293447,1377467,810382,1370715,69664,5819,452,452,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,44848,85784,494,931,75812,120000,167296,300000,378159,626000,30,-1199147,-720686,171568,89696,4655,143773,0,238000,0
Mexico,Salt marsh,Restoration,Planting,Small,100,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Planting Small,6402997,8349384,0.03280571180127905,0.04277801242483956,3740703,4130297,2662294,4219087,10764,4004,1999,1999,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,2447256,2752830,709493,925932,1331147,2246514,387,641,75812,120000,167296,300000,378159,626000,1195.259846906795,273941,0,4493028,2662294,3203,143773,565720,238000,687932
Mexico,Salt marsh,Restoration,Hydrology,Small,100,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hydrology Small,3424774,4691636,0.0175468064140142,0.02403756529832915,1703722,1838970,1721052,2852666,10764,6673,642,642,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,410274,461503,238614,353330,860526,1452269,645,1068,75812,120000,167296,300000,378159,626000,463.6086822365758,51872,0,2904538,1721052,5339,143773,94841,238000,115330
Mexico,Salt marsh,Restoration,Hybrid,Small,100,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hybrid Small,4609464,6146721,0.02361655761237604,0.03149268344946433,2513860,2750265,2095604,3396456,10764,6673,863,863,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,1220413,1372799,425890,581062,1047802,1768326,645,1068,75812,120000,167296,300000,378159,626000,564.5035792576052,140195,0,3536651,2095604,5339,143773,282117,238000,343062
Mexico,Salt marsh,Restoration,Planting,Small,100,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Planting Small,5105261,6159255,0.02615677018688431,0.03155690131364843,3740703,4130297,1364558,2028958,10764,4004,1594,1594,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,2447256,2752830,709493,925932,33411,56386,387,641,75812,120000,167296,300000,378159,626000,30,-1916187,-1297737,112771,66821,3203,143773,565720,238000,687932
Mexico,Salt marsh,Restoration,Hydrology,Small,100,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hydrology Small,2619932,3333343,0.01342320387327194,0.0170783603042155,1703722,1838970,916210,1494373,10764,6673,491,491,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,410274,461503,238614,353330,55684,93976,645,1068,75812,120000,167296,300000,378159,626000,30,-1306421,-804841,187952,111369,5339,143773,94841,238000,115330
Mexico,Salt marsh,Restoration,Hybrid,Small,100,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hybrid Small,3617347,4472372,0.01853345287639856,0.02291416767805919,2513860,2750265,1103486,1722106,10764,6673,678,678,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,1220413,1372799,425890,581062,55684,93976,645,1068,75812,120000,167296,300000,378159,626000,30,-1534154,-992117,187952,111369,5339,143773,282117,238000,343062
Mexico,Salt marsh,Restoration,Planting,Medium,500,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Planting Medium,20376635,25903604,0.104399551536547,0.1327169398077899,13294414,15141617,7082222,10761987,10764,19520,1305,1305,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,12000966,13764150,2917977,3677661,3541111,6035203,1867,3123,75812,120000,167296,300000,378159,626000,656.4002640370971,1308418,0,12070405,7082222,15616,143773,2774204,238000,3439661
Mexico,Salt marsh,Restoration,Hydrology,Medium,500,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hydrology Medium,5771844,7652670,0.02957200367670665,0.03920840296040966,3305369,3684981,2466474,3967689,10764,32533,222,222,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,2011922,2307514,608859,814648,1233237,2101836,3111,5205,75812,120000,167296,300000,378159,626000,137.1598589211619,235984,0,4203673,2466474,26026,143773,465086,238000,576648
Mexico,Salt marsh,Restoration,Hybrid,Medium,500,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hybrid Medium,11581383,14913018,0.0593371374308363,0.07640674680860961,7278165,8241461,4303217,6671557,10764,32533,445,445,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,5984718,6863994,1527231,1953312,2151609,3667040,3111,5205,75812,120000,167296,300000,378159,626000,239.3005886406417,662523,0,7334080,4303217,26026,143773,1383458,238000,1715312
Mexico,Salt marsh,Restoration,Planting,Medium,500,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Planting Medium,16997367,20144233,0.08708589480559979,0.1032088414621801,13294414,15141617,3702953,5002616,10764,19520,1088,1088,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,12000966,13764150,2917977,3677661,161842,275832,1867,3123,75812,120000,167296,300000,378159,626000,30,-4450952,-3379268,551664,323685,15616,143773,2774204,238000,3439661
Mexico,Salt marsh,Restoration,Hydrology,Medium,500,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hydrology Medium,4808344,6010554,0.02463551794658178,0.03079503274638814,3305369,3684981,1502974,2325573,10764,32533,185,185,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,2011922,2307514,608859,814648,269737,459720,3111,5205,75812,120000,167296,300000,378159,626000,30,-1406134,-963500,919439,539474,26026,143773,465086,238000,576648
Mexico,Salt marsh,Restoration,Hybrid,Medium,500,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hybrid Medium,9699511,11705697,0.04969537897321144,0.05997405936862016,7278165,8241461,2421346,3464237,10764,32533,373,373,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,5984718,6863994,1527231,1953312,269737,459720,3111,5205,75812,120000,167296,300000,378159,626000,30,-2544798,-1881872,919439,539474,26026,143773,1383458,238000,1715312
Mexico,Salt marsh,Restoration,Planting,Large,1000,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Planting Large,36682188,47764210,0.1879409419945592,0.2447196067210044,24466944,28985767,12215244,18778443,10764,37037,1238,1238,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,23096534,27528300,5482885,7117322,6107622,10609195,3470,5926,75812,120000,167296,300000,378159,626000,604.0396726036598,2439946,0,21218389,12215244,29630,143773,5339112,238000,6879322
Mexico,Salt marsh,Restoration,Hydrology,Large,1000,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hydrology Large,8574282,11413418,0.043930275805985,0.0584765698899329,5242467,6072495,3331815,5340923,10764,61728,174,174,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,3872058,4615028,1038858,1391296,1665907,2893751,5783,9877,75812,120000,167296,300000,378159,626000,98.85426290900112,446578,0,5787501,3331815,49383,143773,895085,238000,1153296
Mexico,Salt marsh,Restoration,Hybrid,Large,1000,Opex breakeven,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hybrid Large,19755067,25873854,0.1012149520946142,0.1325645158841041,12888336,15185454,6866730,10688400,10764,61728,400,400,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,11517926,13727988,2806315,3668624,3433365,5963899,5783,9877,75812,120000,167296,300000,378159,626000,203.7344973521027,1239398,0,11927798,6866730,49383,143773,2662542,238000,3430624
Mexico,Salt marsh,Restoration,Planting,Large,1000,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Planting Large,30877905,37681927,0.1582027373208629,0.1930630979959596,24466944,28985767,6410961,8696160,10764,37037,1042,1042,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,23096534,27528300,5482885,7117322,303339,526912,3470,5926,75812,120000,167296,300000,378159,626000,30,-7642336,-5804283,1053824,606678,29630,143773,5339112,238000,6879322
Mexico,Salt marsh,Restoration,Hydrology,Large,1000,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hydrology Large,7413939,9397854,0.03798526629737028,0.04814984137498386,5242467,6072495,2171472,3325359,10764,61728,150,150,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,3872058,4615028,1038858,1391296,505565,878187,5783,9877,75812,120000,167296,300000,378159,626000,30,-1568985,-1160343,1756374,1011129,49383,143773,895085,238000,1153296
Mexico,Salt marsh,Restoration,Hybrid,Large,1000,Market price,195179334.5861911,MEX,500,Mexico Salt marsh Restoration Hybrid Large,16827266,20788142,0.08621438348315041,0.1065079048664344,12888336,15185454,3938930,5602688,10764,61728,341,341,50000,50000,629559,667067,153925,160000,274072,290400,88900,100000,129504,140000,44450,50000,11517926,13727988,2806315,3668624,505565,878187,5783,9877,75812,120000,167296,300000,378159,626000,30,-3846314,-2927801,1756374,1011129,49383,143773,2662542,238000,3430624
Mexico,Salt marsh,Conservation,,Small,800,Opex breakeven,195179334.5861911,MEX,4000,Mexico Salt marsh Conservation  Small,2823748,4125782,0.01446745377007644,0.02113841615838719,1293447,1377467,1530301,2748316,9731,1302,2711,2711,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,765150,1464107,110,208,75812,120000,167296,300000,378159,626000,2288.36094063673,179899,0,2928215,1530301,1041,143773,0,238000,0
Mexico,Salt marsh,Conservation,,Small,800,Market price,195179334.5861911,MEX,4000,Mexico Salt marsh Conservation  Small,2068628,2680869,0.01059860155987208,0.01373541418041944,1293447,1377467,775181,1303402,9731,1302,1986,1986,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,10031,19194,110,208,75812,120000,167296,300000,378159,626000,30,-1265014,-755119,38388,20062,1041,143773,0,238000,0
Mexico,Salt marsh,Conservation,,Medium,4000,Opex breakeven,195179334.5861911,MEX,4000,Mexico Salt marsh Conservation  Medium,2824631,4127460,0.01447197781460129,0.02114701338003239,1293447,1377467,1531184,2749994,9731,6509,542,542,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,765592,1464952,552,1041,75812,120000,167296,300000,378159,626000,457.9363049528977,179911,0,2929905,1531184,5207,143773,0,238000,0
Mexico,Salt marsh,Conservation,,Medium,4000,Market price,195179334.5861911,MEX,4000,Mexico Salt marsh Conservation  Medium,2109194,2758479,0.01080644118636741,0.014133048490243,1293447,1377467,815747,1381012,9731,6509,405,405,50000,50000,629559,667067,76963,80000,274072,290400,88900,100000,129504,140000,44450,50000,0,0,143773,238000,50155,95971,552,1041,75812,120000,167296,300000,378159,626000,30,-1189070,-715437,191942,100310,5207,143773,0,238000,0
